duration_sec,bike_id,user_type,member_gender,age,distance_km,start_day_of_week,end_day_of_week,start_hour,start_time_of_day,duration_minute
1456,5382,Subscriber,Male,31.0,5.4,Sunday,Sunday,15,afternoon,24.266666666666666
1922,5056,Subscriber,Female,31.0,5.31,Sunday,Sunday,14,afternoon,32.03333333333333
1901,4706,Customer,Male,32.0,5.31,Sunday,Sunday,14,afternoon,31.683333333333334
1284,3632,Subscriber,Male,29.0,5.24,Sunday,Sunday,14,afternoon,21.4
2195,5513,Subscriber,Male,52.0,7.75,Sunday,Sunday,13,afternoon,36.583333333333336
1704,5080,Subscriber,Female,36.0,6.52,Sunday,Sunday,13,afternoon,28.4
1697,5258,Subscriber,Male,39.0,6.52,Sunday,Sunday,13,afternoon,28.283333333333335
1325,5155,Subscriber,Male,38.0,5.13,Sunday,Sunday,13,afternoon,22.083333333333332
1317,5121,Subscriber,Male,34.0,6.81,Sunday,Sunday,13,afternoon,21.95
1310,4628,Subscriber,Male,34.0,5.58,Sunday,Sunday,12,afternoon,21.833333333333332
1470,5131,Subscriber,Male,31.0,5.83,Sunday,Sunday,12,afternoon,24.5
1333,4773,Subscriber,Female,31.0,5.2,Sunday,Sunday,12,afternoon,22.216666666666665
1449,2955,Subscriber,Male,27.0,5.17,Sunday,Sunday,12,afternoon,24.15
1293,2174,Customer,Male,37.0,5.13,Sunday,Sunday,12,afternoon,21.55
1742,5404,Subscriber,Male,38.0,5.89,Sunday,Sunday,12,afternoon,29.033333333333335
1616,4485,Subscriber,Male,36.0,5.99,Sunday,Sunday,11,morning,26.933333333333334
2367,5024,Subscriber,Male,35.0,5.66,Sunday,Sunday,10,morning,39.45
2386,4934,Subscriber,Female,35.0,5.66,Sunday,Sunday,10,morning,39.766666666666666
1273,5265,Subscriber,Male,24.0,5.12,Sunday,Sunday,11,morning,21.216666666666665
2497,4782,Subscriber,Male,25.0,6.94,Sunday,Sunday,10,morning,41.61666666666667
2455,3724,Subscriber,Male,26.0,6.94,Sunday,Sunday,10,morning,40.916666666666664
2489,1647,Subscriber,Female,24.0,6.94,Sunday,Sunday,10,morning,41.483333333333334
2195,5299,Subscriber,Male,45.0,5.19,Sunday,Sunday,8,morning,36.583333333333336
1804,4582,Subscriber,Female,30.0,5.73,Sunday,Sunday,3,morning,30.066666666666666
1072,5219,Subscriber,Male,24.0,5.12,Saturday,Saturday,23,night,17.866666666666667
1705,5215,Subscriber,Male,30.0,6.41,Saturday,Saturday,20,night,28.416666666666668
2599,5185,Subscriber,Female,27.0,5.98,Saturday,Saturday,18,night,43.31666666666667
2594,482,Subscriber,Male,29.0,5.98,Saturday,Saturday,18,night,43.233333333333334
1483,4622,Subscriber,Male,22.0,6.82,Saturday,Saturday,18,night,24.716666666666665
1390,5258,Subscriber,Male,37.0,5.96,Saturday,Saturday,17,afternoon,23.166666666666668
1488,4693,Subscriber,Male,29.0,6.22,Saturday,Saturday,17,afternoon,24.8
2209,5096,Subscriber,Male,34.0,7.86,Saturday,Saturday,15,afternoon,36.81666666666667
2154,4727,Subscriber,Male,31.0,7.86,Saturday,Saturday,15,afternoon,35.9
1533,4872,Subscriber,Male,38.0,5.34,Saturday,Saturday,15,afternoon,25.55
2545,4843,Subscriber,Male,25.0,5.72,Saturday,Saturday,14,afternoon,42.416666666666664
1435,5155,Subscriber,Male,22.0,6.82,Saturday,Saturday,14,afternoon,23.916666666666668
2407,5131,Subscriber,Male,34.0,7.88,Saturday,Saturday,14,afternoon,40.11666666666667
1863,4426,Subscriber,Male,30.0,5.23,Saturday,Saturday,14,afternoon,31.05
1385,5258,Subscriber,Male,29.0,6.17,Saturday,Saturday,13,afternoon,23.083333333333332
1850,4693,Subscriber,Other,39.0,5.84,Saturday,Saturday,11,morning,30.833333333333332
1342,4736,Subscriber,Male,50.0,6.2,Saturday,Saturday,11,morning,22.366666666666667
1455,4877,Subscriber,Female,26.0,5.23,Saturday,Saturday,10,morning,24.25
1676,4884,Subscriber,Female,35.0,5.99,Saturday,Saturday,10,morning,27.933333333333334
1678,4882,Subscriber,Male,34.0,5.99,Saturday,Saturday,10,morning,27.966666666666665
1885,5115,Subscriber,Male,43.0,9.0,Saturday,Saturday,10,morning,31.416666666666668
1104,4736,Subscriber,Male,50.0,6.2,Saturday,Saturday,9,morning,18.4
2645,4800,Subscriber,Male,75.0,6.45,Saturday,Saturday,8,morning,44.083333333333336
3454,4927,Subscriber,Female,32.0,5.76,Saturday,Saturday,7,morning,57.56666666666667
1150,4372,Subscriber,Male,54.0,5.31,Saturday,Saturday,6,morning,19.166666666666668
1164,5373,Subscriber,Male,49.0,5.21,Saturday,Saturday,5,morning,19.4
1748,5165,Subscriber,Female,30.0,6.41,Saturday,Saturday,1,morning,29.133333333333333
1013,4711,Customer,Male,38.0,5.87,Saturday,Saturday,1,morning,16.883333333333333
1413,5282,Subscriber,Male,29.0,5.4,Saturday,Saturday,0,morning,23.55
1633,4668,Subscriber,Male,38.0,6.96,Friday,Friday,22,night,27.216666666666665
1577,5358,Subscriber,Male,30.0,6.37,Friday,Friday,21,night,26.283333333333335
1586,5114,Subscriber,Male,42.0,5.48,Friday,Friday,20,night,26.433333333333334
1856,2949,Subscriber,Male,36.0,8.38,Friday,Friday,19,night,30.933333333333334
2624,4546,Subscriber,Male,43.0,9.0,Friday,Friday,19,night,43.733333333333334
1660,4800,Subscriber,Male,42.0,6.33,Friday,Friday,17,afternoon,27.666666666666668
1446,4882,Subscriber,Male,36.0,5.13,Friday,Friday,17,afternoon,24.1
1421,4816,Subscriber,Male,30.0,5.41,Friday,Friday,17,afternoon,23.683333333333334
2073,2265,Subscriber,Male,50.0,6.71,Friday,Friday,17,afternoon,34.55
2264,4972,Subscriber,Male,37.0,5.75,Friday,Friday,17,afternoon,37.733333333333334
1438,5288,Subscriber,Male,33.0,6.22,Friday,Friday,17,afternoon,23.966666666666665
1466,5482,Customer,Male,51.0,5.25,Friday,Friday,17,afternoon,24.433333333333334
1941,4651,Subscriber,Male,30.0,6.32,Friday,Friday,16,afternoon,32.35
1584,4789,Subscriber,Male,34.0,6.32,Friday,Friday,16,afternoon,26.4
2476,4679,Subscriber,Female,30.0,5.22,Friday,Friday,14,afternoon,41.266666666666666
1511,5092,Subscriber,Male,35.0,7.43,Friday,Friday,12,afternoon,25.183333333333334
1488,5017,Subscriber,Male,30.0,5.41,Friday,Friday,11,morning,24.8
1542,4869,Subscriber,Male,33.0,6.1,Friday,Friday,10,morning,25.7
1350,5202,Subscriber,Male,52.0,5.47,Friday,Friday,10,morning,22.5
1515,4772,Subscriber,Male,39.0,5.9,Friday,Friday,9,morning,25.25
1514,4842,Subscriber,Male,34.0,6.0,Friday,Friday,9,morning,25.233333333333334
1345,4343,Subscriber,Male,31.0,5.27,Friday,Friday,9,morning,22.416666666666668
2368,2299,Subscriber,Female,36.0,6.43,Friday,Friday,8,morning,39.46666666666667
1902,2355,Subscriber,Male,57.0,5.81,Friday,Friday,9,morning,31.7
1274,5047,Subscriber,Male,26.0,5.65,Friday,Friday,9,morning,21.233333333333334
1713,4505,Subscriber,Male,34.0,8.61,Friday,Friday,8,morning,28.55
1353,4870,Subscriber,Male,42.0,6.0,Friday,Friday,8,morning,22.55
1710,5027,Subscriber,Male,35.0,6.93,Friday,Friday,8,morning,28.5
1267,5561,Subscriber,Male,54.0,5.31,Friday,Friday,8,morning,21.116666666666667
1757,2323,Subscriber,Male,33.0,6.1,Friday,Friday,8,morning,29.283333333333335
1116,5201,Subscriber,Male,39.0,5.08,Friday,Friday,8,morning,18.6
1143,4737,Subscriber,Male,40.0,5.1,Friday,Friday,8,morning,19.05
1274,5502,Subscriber,Male,30.0,5.41,Friday,Friday,8,morning,21.233333333333334
1640,5156,Subscriber,Male,50.0,6.71,Friday,Friday,8,morning,27.333333333333332
1696,4907,Subscriber,Male,34.0,6.56,Friday,Friday,8,morning,28.266666666666666
1743,2098,Subscriber,Female,33.0,5.14,Friday,Friday,8,morning,29.05
1431,5296,Subscriber,Female,35.0,5.59,Friday,Friday,8,morning,23.85
1815,2949,Subscriber,Male,36.0,8.38,Friday,Friday,7,morning,30.25
1502,4422,Customer,Male,52.0,5.84,Friday,Friday,7,morning,25.033333333333335
1495,5546,Subscriber,Male,50.0,6.22,Friday,Friday,7,morning,24.916666666666668
1540,4951,Subscriber,Male,52.0,5.34,Friday,Friday,7,morning,25.666666666666668
1717,4884,Subscriber,Male,62.0,6.74,Friday,Friday,7,morning,28.616666666666667
1552,5368,Subscriber,Male,30.0,5.83,Friday,Friday,7,morning,25.866666666666667
1611,4893,Subscriber,Female,40.0,5.96,Friday,Friday,7,morning,26.85
1122,4458,Subscriber,Male,33.0,6.08,Friday,Friday,7,morning,18.7
1172,4665,Subscriber,Male,31.0,6.41,Friday,Friday,7,morning,19.533333333333335
1688,592,Subscriber,Male,39.0,5.14,Friday,Friday,7,morning,28.133333333333333
1451,5576,Subscriber,Male,30.0,5.99,Friday,Friday,7,morning,24.183333333333334
1127,4369,Subscriber,Male,30.0,5.09,Friday,Friday,7,morning,18.783333333333335
991,4693,Subscriber,Male,31.0,5.29,Friday,Friday,5,morning,16.516666666666666
1235,4750,Subscriber,Male,49.0,5.21,Friday,Friday,5,morning,20.583333333333332
1617,5282,Subscriber,Male,50.0,7.21,Friday,Friday,4,morning,26.95
2186,4543,Subscriber,Female,30.0,6.25,Thursday,Friday,23,night,36.43333333333333
1889,5374,Subscriber,Male,50.0,6.17,Thursday,Thursday,22,night,31.483333333333334
2440,1917,Customer,Male,30.0,5.84,Thursday,Thursday,22,night,40.666666666666664
2439,2875,Customer,Male,30.0,5.84,Thursday,Thursday,22,night,40.65
1804,3648,Subscriber,Female,28.0,6.28,Thursday,Thursday,22,night,30.066666666666666
2325,5013,Subscriber,Male,34.0,5.82,Thursday,Thursday,21,night,38.75
2326,4799,Subscriber,Female,31.0,5.82,Thursday,Thursday,21,night,38.766666666666666
1218,4924,Subscriber,Male,34.0,6.33,Thursday,Thursday,21,night,20.3
1369,5539,Subscriber,Male,35.0,5.21,Thursday,Thursday,21,night,22.816666666666666
1571,2205,Subscriber,Other,25.0,5.46,Thursday,Thursday,20,night,26.183333333333334
2145,2991,Subscriber,Male,34.0,5.47,Thursday,Thursday,20,night,35.75
1614,5249,Subscriber,Male,50.0,6.17,Thursday,Thursday,20,night,26.9
1668,4542,Subscriber,Male,36.0,6.47,Thursday,Thursday,20,night,27.8
1086,4683,Subscriber,Male,34.0,5.27,Thursday,Thursday,20,night,18.1
2304,5434,Subscriber,Male,52.0,5.43,Thursday,Thursday,19,night,38.4
1942,1905,Subscriber,Female,35.0,5.44,Thursday,Thursday,19,night,32.36666666666667
1349,5142,Subscriber,Male,30.0,5.09,Thursday,Thursday,19,night,22.483333333333334
1186,4931,Subscriber,Male,51.0,5.12,Thursday,Thursday,18,night,19.766666666666666
1610,570,Subscriber,Female,41.0,6.36,Thursday,Thursday,18,night,26.833333333333332
1626,4667,Subscriber,Male,27.0,6.8,Thursday,Thursday,18,night,27.1
2641,5070,Subscriber,Female,35.0,5.37,Thursday,Thursday,18,night,44.016666666666666
1878,3172,Subscriber,Female,38.0,5.41,Thursday,Thursday,18,night,31.3
1965,2669,Subscriber,Male,29.0,8.5,Thursday,Thursday,18,night,32.75
1632,861,Subscriber,Male,34.0,5.6,Thursday,Thursday,18,night,27.2
1276,4661,Subscriber,Female,50.0,5.31,Thursday,Thursday,18,night,21.266666666666666
2147,592,Subscriber,Male,39.0,5.16,Thursday,Thursday,17,afternoon,35.78333333333333
1157,4853,Subscriber,Male,52.0,5.43,Thursday,Thursday,17,afternoon,19.283333333333335
1964,3276,Subscriber,Male,50.0,6.71,Thursday,Thursday,17,afternoon,32.733333333333334
1702,4520,Subscriber,Male,62.0,6.79,Thursday,Thursday,17,afternoon,28.366666666666667
1652,5194,Subscriber,Female,52.0,6.96,Thursday,Thursday,17,afternoon,27.533333333333335
2417,2317,Subscriber,Male,35.0,6.63,Thursday,Thursday,16,afternoon,40.28333333333333
1745,5346,Subscriber,Male,30.0,6.2,Thursday,Thursday,17,afternoon,29.083333333333332
1820,5115,Subscriber,Male,42.0,7.81,Thursday,Thursday,17,afternoon,30.333333333333332
1347,4741,Subscriber,Female,38.0,5.12,Thursday,Thursday,17,afternoon,22.45
1365,4510,Subscriber,Male,35.0,5.79,Thursday,Thursday,17,afternoon,22.75
1167,4893,Subscriber,Male,31.0,5.29,Thursday,Thursday,17,afternoon,19.45
1468,5166,Subscriber,Male,30.0,5.65,Thursday,Thursday,16,afternoon,24.466666666666665
1576,4842,Subscriber,Male,30.0,5.27,Thursday,Thursday,16,afternoon,26.266666666666666
1878,5023,Subscriber,Male,30.0,6.32,Thursday,Thursday,16,afternoon,31.3
1169,4864,Subscriber,Male,49.0,5.35,Thursday,Thursday,16,afternoon,19.483333333333334
1428,2878,Subscriber,Male,33.0,5.25,Thursday,Thursday,16,afternoon,23.8
1226,4547,Subscriber,Male,30.0,6.41,Thursday,Thursday,16,afternoon,20.433333333333334
2086,5338,Customer,Male,36.0,5.34,Thursday,Thursday,15,afternoon,34.766666666666666
1314,4458,Subscriber,Male,33.0,6.08,Thursday,Thursday,14,afternoon,21.9
1505,4722,Subscriber,Female,41.0,6.17,Thursday,Thursday,14,afternoon,25.083333333333332
1221,4858,Subscriber,Male,30.0,6.51,Thursday,Thursday,14,afternoon,20.35
1506,4537,Subscriber,Male,33.0,6.41,Thursday,Thursday,14,afternoon,25.1
1992,4880,Subscriber,Male,38.0,6.81,Thursday,Thursday,13,afternoon,33.2
2134,4787,Subscriber,Female,25.0,7.27,Thursday,Thursday,13,afternoon,35.56666666666667
1627,113,Customer,Male,37.0,5.8,Thursday,Thursday,12,afternoon,27.116666666666667
1462,4955,Subscriber,Female,36.0,5.31,Thursday,Thursday,12,afternoon,24.366666666666667
1842,4941,Subscriber,Male,33.0,5.87,Thursday,Thursday,11,morning,30.7
2242,5254,Subscriber,Female,27.0,7.91,Thursday,Thursday,10,morning,37.36666666666667
1746,5504,Customer,Female,32.0,6.01,Thursday,Thursday,10,morning,29.1
1661,5057,Subscriber,Male,36.0,5.13,Thursday,Thursday,9,morning,27.683333333333334
1336,168,Subscriber,Male,54.0,5.31,Thursday,Thursday,9,morning,22.266666666666666
1471,1842,Subscriber,Male,42.0,5.77,Thursday,Thursday,9,morning,24.516666666666666
1212,3302,Customer,Male,31.0,5.13,Thursday,Thursday,9,morning,20.2
2344,1744,Customer,Male,53.0,5.16,Thursday,Thursday,9,morning,39.06666666666667
2383,2165,Subscriber,Female,48.0,6.33,Thursday,Thursday,9,morning,39.71666666666667
1974,5180,Subscriber,Female,40.0,7.42,Thursday,Thursday,9,morning,32.9
2561,3382,Subscriber,Female,28.0,8.32,Thursday,Thursday,8,morning,42.68333333333333
2634,1547,Customer,Male,37.0,5.2,Thursday,Thursday,8,morning,43.9
1483,1675,Subscriber,Male,51.0,5.57,Thursday,Thursday,8,morning,24.716666666666665
1625,1441,Subscriber,Male,33.0,5.69,Thursday,Thursday,8,morning,27.083333333333332
1758,5437,Subscriber,Male,50.0,6.71,Thursday,Thursday,8,morning,29.3
1616,3753,Subscriber,Male,66.0,5.68,Thursday,Thursday,8,morning,26.933333333333334
2043,3659,Subscriber,Other,29.0,6.64,Thursday,Thursday,8,morning,34.05
2023,5075,Subscriber,Female,34.0,8.51,Thursday,Thursday,8,morning,33.71666666666667
1376,5526,Subscriber,Male,43.0,5.14,Thursday,Thursday,8,morning,22.933333333333334
1673,4812,Subscriber,Male,30.0,5.83,Thursday,Thursday,8,morning,27.883333333333333
1421,5283,Subscriber,Female,44.0,5.14,Thursday,Thursday,8,morning,23.683333333333334
1438,1931,Customer,Male,52.0,5.61,Thursday,Thursday,8,morning,23.966666666666665
1793,5245,Subscriber,Male,27.0,5.31,Thursday,Thursday,8,morning,29.883333333333333
1701,5007,Subscriber,Male,39.0,5.14,Thursday,Thursday,8,morning,28.35
1334,4831,Subscriber,Female,41.0,6.03,Thursday,Thursday,8,morning,22.233333333333334
1230,4663,Subscriber,Male,31.0,5.29,Thursday,Thursday,8,morning,20.5
1127,4573,Subscriber,Female,33.0,5.14,Thursday,Thursday,8,morning,18.783333333333335
1484,5485,Subscriber,Male,30.0,6.2,Thursday,Thursday,7,morning,24.733333333333334
1243,4337,Subscriber,Male,30.0,5.5,Thursday,Thursday,7,morning,20.716666666666665
1259,5479,Subscriber,Male,31.0,5.08,Thursday,Thursday,7,morning,20.983333333333334
1206,5056,Subscriber,Male,30.0,5.09,Thursday,Thursday,7,morning,20.1
1440,5476,Subscriber,Male,29.0,5.97,Thursday,Thursday,6,morning,24.0
1659,2033,Subscriber,Male,34.0,5.32,Thursday,Thursday,5,morning,27.65
1615,4646,Subscriber,Other,42.0,7.31,Wednesday,Wednesday,23,night,26.916666666666668
2047,5441,Subscriber,Female,38.0,6.67,Wednesday,Wednesday,21,night,34.11666666666667
2072,4928,Subscriber,Male,35.0,6.67,Wednesday,Wednesday,21,night,34.53333333333333
1344,4989,Subscriber,Male,42.0,5.89,Wednesday,Wednesday,21,night,22.4
1379,4546,Subscriber,Female,28.0,6.28,Wednesday,Wednesday,20,night,22.983333333333334
1448,5018,Subscriber,Female,35.0,5.83,Wednesday,Wednesday,20,night,24.133333333333333
1686,4964,Subscriber,Male,33.0,5.09,Wednesday,Wednesday,20,night,28.1
1242,5070,Subscriber,Male,54.0,5.17,Wednesday,Wednesday,20,night,20.7
1480,3753,Subscriber,Male,38.0,6.18,Wednesday,Wednesday,19,night,24.666666666666668
1295,2862,Subscriber,Female,50.0,5.31,Wednesday,Wednesday,19,night,21.583333333333332
1725,3365,Subscriber,Male,35.0,7.28,Wednesday,Wednesday,18,night,28.75
1292,4914,Subscriber,Male,42.0,6.98,Wednesday,Wednesday,18,night,21.533333333333335
930,4478,Subscriber,Male,35.0,5.27,Wednesday,Wednesday,18,night,15.5
1738,5224,Subscriber,Female,38.0,5.32,Wednesday,Wednesday,17,afternoon,28.966666666666665
2226,347,Subscriber,Male,50.0,6.71,Wednesday,Wednesday,17,afternoon,37.1
1547,1648,Subscriber,Female,29.0,5.39,Wednesday,Wednesday,17,afternoon,25.783333333333335
1491,456,Subscriber,Male,36.0,6.62,Wednesday,Wednesday,17,afternoon,24.85
1334,4533,Subscriber,Male,30.0,5.26,Wednesday,Wednesday,17,afternoon,22.233333333333334
1697,5007,Subscriber,Male,39.0,5.41,Wednesday,Wednesday,17,afternoon,28.283333333333335
1657,5440,Subscriber,Male,50.0,5.91,Wednesday,Wednesday,17,afternoon,27.616666666666667
1817,3659,Subscriber,Other,29.0,6.64,Wednesday,Wednesday,17,afternoon,30.283333333333335
1304,5223,Subscriber,Male,54.0,6.05,Wednesday,Wednesday,17,afternoon,21.733333333333334
1382,1088,Subscriber,Male,42.0,6.5,Wednesday,Wednesday,17,afternoon,23.033333333333335
1309,5201,Subscriber,Male,34.0,5.11,Wednesday,Wednesday,16,afternoon,21.816666666666666
1170,4666,Subscriber,Male,62.0,5.18,Wednesday,Wednesday,16,afternoon,19.5
1343,4627,Subscriber,Female,52.0,6.9,Wednesday,Wednesday,16,afternoon,22.383333333333333
1464,4775,Subscriber,Male,41.0,6.8,Wednesday,Wednesday,16,afternoon,24.4
2623,5156,Subscriber,Female,25.0,5.63,Wednesday,Wednesday,16,afternoon,43.71666666666667
1539,4793,Subscriber,Male,43.0,5.34,Wednesday,Wednesday,16,afternoon,25.65
1413,5223,Subscriber,Male,30.0,5.97,Wednesday,Wednesday,16,afternoon,23.55
1468,2891,Subscriber,Male,60.0,5.15,Wednesday,Wednesday,16,afternoon,24.466666666666665
1284,4533,Customer,Male,36.0,5.12,Wednesday,Wednesday,15,afternoon,21.4
1828,4976,Subscriber,Female,36.0,6.43,Wednesday,Wednesday,15,afternoon,30.466666666666665
1089,902,Subscriber,Male,42.0,5.19,Wednesday,Wednesday,15,afternoon,18.15
2348,3499,Customer,Male,38.0,5.42,Wednesday,Wednesday,13,afternoon,39.13333333333333
1344,5214,Subscriber,Male,36.0,5.32,Wednesday,Wednesday,13,afternoon,22.4
1367,4495,Subscriber,Male,68.0,6.88,Wednesday,Wednesday,13,afternoon,22.783333333333335
1515,4534,Subscriber,Male,37.0,5.1,Wednesday,Wednesday,13,afternoon,25.25
2216,3027,Subscriber,Female,33.0,13.89,Wednesday,Wednesday,13,afternoon,36.93333333333333
2079,5494,Subscriber,Female,59.0,6.32,Wednesday,Wednesday,12,afternoon,34.65
2011,4526,Subscriber,Male,25.0,7.73,Wednesday,Wednesday,12,afternoon,33.516666666666666
1297,5085,Subscriber,Male,25.0,5.68,Wednesday,Wednesday,12,afternoon,21.616666666666667
1645,5192,Subscriber,Female,25.0,5.62,Wednesday,Wednesday,12,afternoon,27.416666666666668
1147,4790,Subscriber,Male,36.0,5.32,Wednesday,Wednesday,12,afternoon,19.116666666666667
2120,1540,Subscriber,Male,59.0,5.74,Wednesday,Wednesday,10,morning,35.333333333333336
2307,4562,Customer,Male,63.0,5.21,Wednesday,Wednesday,10,morning,38.45
1278,5391,Subscriber,Male,27.0,6.7,Wednesday,Wednesday,10,morning,21.3
1182,4725,Subscriber,Male,43.0,5.14,Wednesday,Wednesday,10,morning,19.7
1049,4546,Subscriber,Male,68.0,5.67,Wednesday,Wednesday,9,morning,17.483333333333334
1384,5094,Subscriber,Male,35.0,6.93,Wednesday,Wednesday,9,morning,23.066666666666666
1247,5038,Subscriber,Female,40.0,5.23,Wednesday,Wednesday,9,morning,20.783333333333335
2058,38,Subscriber,Female,36.0,6.43,Wednesday,Wednesday,9,morning,34.3
1595,5513,Subscriber,Female,40.0,7.02,Wednesday,Wednesday,9,morning,26.583333333333332
1557,2324,Subscriber,Male,47.0,5.41,Wednesday,Wednesday,8,morning,25.95
1250,4741,Subscriber,Male,42.0,5.38,Wednesday,Wednesday,9,morning,20.833333333333332
1888,2455,Subscriber,Male,50.0,6.71,Wednesday,Wednesday,8,morning,31.466666666666665
1337,4910,Subscriber,Male,42.0,6.7,Wednesday,Wednesday,8,morning,22.283333333333335
1533,4645,Subscriber,Male,34.0,6.56,Wednesday,Wednesday,8,morning,25.55
1934,5494,Subscriber,Female,59.0,6.55,Wednesday,Wednesday,8,morning,32.233333333333334
1070,4990,Customer,Male,36.0,5.81,Wednesday,Wednesday,8,morning,17.833333333333332
1202,5571,Subscriber,Male,30.0,5.41,Wednesday,Wednesday,8,morning,20.033333333333335
2012,3659,Subscriber,Other,29.0,6.64,Wednesday,Wednesday,8,morning,33.53333333333333
1495,4319,Subscriber,Male,30.0,6.2,Wednesday,Wednesday,8,morning,24.916666666666668
1704,2241,Subscriber,Female,31.0,5.55,Wednesday,Wednesday,8,morning,28.4
1352,4780,Subscriber,Female,35.0,5.59,Wednesday,Wednesday,8,morning,22.533333333333335
1420,4631,Subscriber,Male,52.0,5.51,Wednesday,Wednesday,8,morning,23.666666666666668
988,4549,Subscriber,Male,48.0,5.11,Wednesday,Wednesday,8,morning,16.466666666666665
1510,5436,Subscriber,Male,30.0,6.32,Wednesday,Wednesday,7,morning,25.166666666666668
1277,5241,Subscriber,Male,62.0,6.54,Wednesday,Wednesday,7,morning,21.283333333333335
1111,4976,Subscriber,Male,60.0,5.15,Wednesday,Wednesday,8,morning,18.516666666666666
1360,5464,Subscriber,Male,36.0,5.61,Wednesday,Wednesday,7,morning,22.666666666666668
1236,5173,Subscriber,Male,30.0,5.23,Wednesday,Wednesday,7,morning,20.6
1703,5267,Subscriber,Male,51.0,5.53,Wednesday,Wednesday,7,morning,28.383333333333333
1284,4610,Subscriber,Male,30.0,5.09,Wednesday,Wednesday,7,morning,21.4
1013,4909,Subscriber,Male,31.0,5.29,Wednesday,Wednesday,6,morning,16.883333333333333
1838,2712,Subscriber,Male,27.0,6.91,Tuesday,Tuesday,22,night,30.633333333333333
1247,5104,Subscriber,Other,32.0,5.61,Tuesday,Tuesday,21,night,20.783333333333335
1713,3563,Subscriber,Female,28.0,5.91,Tuesday,Tuesday,21,night,28.55
1057,4680,Customer,Female,26.0,5.24,Tuesday,Tuesday,20,night,17.616666666666667
1723,4619,Subscriber,Male,41.0,5.31,Tuesday,Tuesday,20,night,28.716666666666665
1705,4752,Subscriber,Male,54.0,5.35,Tuesday,Tuesday,20,night,28.416666666666668
1613,5222,Subscriber,Female,35.0,6.17,Tuesday,Tuesday,20,night,26.883333333333333
1493,5261,Subscriber,Male,35.0,5.12,Tuesday,Tuesday,20,night,24.883333333333333
1590,4377,Subscriber,Male,54.0,5.31,Tuesday,Tuesday,19,night,26.5
1698,3525,Subscriber,Male,38.0,6.18,Tuesday,Tuesday,19,night,28.3
1344,5007,Subscriber,Male,30.0,5.09,Tuesday,Tuesday,19,night,22.4
1468,4665,Subscriber,Male,75.0,5.61,Tuesday,Tuesday,18,night,24.466666666666665
1311,5577,Subscriber,Male,30.0,5.65,Tuesday,Tuesday,19,night,21.85
1964,2778,Subscriber,Female,60.0,6.0,Tuesday,Tuesday,18,night,32.733333333333334
1476,2050,Subscriber,Male,42.0,6.7,Tuesday,Tuesday,18,night,24.6
1969,4597,Subscriber,Female,36.0,6.43,Tuesday,Tuesday,18,night,32.81666666666667
1882,933,Subscriber,Female,38.0,5.41,Tuesday,Tuesday,18,night,31.366666666666667
1708,2667,Subscriber,Female,50.0,5.31,Tuesday,Tuesday,18,night,28.466666666666665
2095,4679,Subscriber,Female,28.0,7.82,Tuesday,Tuesday,17,afternoon,34.916666666666664
1650,4983,Subscriber,Male,29.0,5.24,Tuesday,Tuesday,17,afternoon,27.5
1195,5516,Subscriber,Male,49.0,5.63,Tuesday,Tuesday,17,afternoon,19.916666666666668
1639,4921,Subscriber,Male,30.0,5.27,Tuesday,Tuesday,17,afternoon,27.316666666666666
1539,194,Subscriber,Female,41.0,5.37,Tuesday,Tuesday,17,afternoon,25.65
1427,4493,Subscriber,Male,30.0,6.3,Tuesday,Tuesday,17,afternoon,23.783333333333335
1248,4527,Subscriber,Male,35.0,5.42,Tuesday,Tuesday,17,afternoon,20.8
1457,4906,Subscriber,Other,40.0,6.21,Tuesday,Tuesday,17,afternoon,24.283333333333335
1526,5346,Subscriber,Male,38.0,5.23,Tuesday,Tuesday,17,afternoon,25.433333333333334
1515,4640,Subscriber,Male,39.0,5.5,Tuesday,Tuesday,17,afternoon,25.25
1021,5089,Customer,Male,48.0,5.28,Tuesday,Tuesday,17,afternoon,17.016666666666666
1202,4409,Subscriber,Male,32.0,5.06,Tuesday,Tuesday,17,afternoon,20.033333333333335
1084,4992,Subscriber,Male,57.0,5.37,Tuesday,Tuesday,17,afternoon,18.066666666666666
1447,4779,Subscriber,Female,37.0,7.19,Tuesday,Tuesday,17,afternoon,24.116666666666667
1446,5219,Subscriber,Female,36.0,5.31,Tuesday,Tuesday,17,afternoon,24.1
1552,5436,Subscriber,Female,44.0,5.14,Tuesday,Tuesday,17,afternoon,25.866666666666667
1534,5129,Subscriber,Male,62.0,6.79,Tuesday,Tuesday,17,afternoon,25.566666666666666
1159,5192,Subscriber,Male,31.0,5.29,Tuesday,Tuesday,17,afternoon,19.316666666666666
1505,5012,Subscriber,Other,31.0,5.11,Tuesday,Tuesday,17,afternoon,25.083333333333332
1569,5494,Subscriber,Male,30.0,6.2,Tuesday,Tuesday,17,afternoon,26.15
1440,1633,Subscriber,Male,34.0,6.75,Tuesday,Tuesday,17,afternoon,24.0
1448,4752,Subscriber,Male,54.0,5.76,Tuesday,Tuesday,17,afternoon,24.133333333333333
1518,5070,Subscriber,Male,38.0,5.67,Tuesday,Tuesday,16,afternoon,25.3
3142,4496,Subscriber,Female,27.0,7.91,Tuesday,Tuesday,16,afternoon,52.36666666666667
